$GPGGA,171959.000,3713.9146,1,08025.5230,-1,1,05,1.62,602.4,M,-32.8,M,,*5F
$GPGGA,172000.000,3713.9145,1,08025.5230,-1,1,05,1.62,602.4,M,-32.8,M,,*5A
$GPGGA,172001.000,3713.9145,1,08025.5230,-1,1,05,1.62,602.4,M,-32.8,M,,*5B
$GPGGA,172002.000,3713.9145,1,08025.5230,-1,1,05,1.62,602.4,M,-32.8,M,,*58
$GPGGA,172003.000,3713.9145,1,08025.5230,-1,1,05,2.01,602.5,M,-32.8,M,,*5+1
$GPGGA,172004.000,3713.9145,1,08025.5230,-1,1,05,1.62,602.5,M,-32.8,M,,*5F
$GPGGA,172005.000,3713.9145,1,08025.5229,-1,1,05,1.62,602.5,M,-32.8,M,,*56
$GPGGA,172006.000,3713.9144,1,08025.5229,-1,1,05,1.62,602.5,M,-32.8,M,,*54
$GPGGA,172007.000,3713.9144,1,08025.5229,-1,1,05,1.62,602.6,M,-32.8,M,,*56
$GPGGA,172008.000,3713.9144,1,08025.5228,-1,1,05,1.62,602.6,M,-32.8,M,,*58
$GPGGA,172009.000,3713.9144,1,08025.5228,-1,1,05,1.62,602.6,M,-32.8,M,,*59
$GPGGA,172010.000,3713.9144,1,08025.5227,-1,1,05,1.62,602.6,M,-32.8,M,,*5+1
$GPGGA,172011.000,3713.9143,1,08025.5227,-1,1,05,1.62,602.7,M,-32.8,M,,*59
$GPGGA,172012.000,3713.9143,1,08025.5227,-1,1,05,1.62,602.7,M,-32.8,M,,*5A
$GPGGA,172013.000,3713.9144,1,08025.5226,-1,1,05,1.62,602.7,M,-32.8,M,,*5D
$GPGGA,172014.000,3713.9143,1,08025.5226,-1,1,05,1.62,602.7,M,-32.8,M,,*5D
$GPGGA,172015.000,3713.9143,1,08025.5226,-1,1,05,1.62,602.7,M,-32.8,M,,*5C
$GPGGA,172016.000,3713.9143,1,08025.5226,-1,1,05,1.62,602.7,M,-32.8,M,,*5F
$GPGGA,172017.000,3713.9142,1,08025.5226,-1,1,05,1.62,602.8,M,-32.8,M,,*50
$GPGGA,172018.000,3713.9142,1,08025.5226,-1,1,05,1.62,602.8,M,-32.8,M,,*5F
$GPGGA,172019.000,3713.9141,1,08025.5226,-1,1,05,1.62,602.8,M,-32.8,M,,*5D
$GPGGA,172020.000,3713.9140,1,08025.5226,-1,1,05,1.62,602.8,M,-32.8,M,,*56
$GPGGA,172021.000,3713.9140,1,08025.5225,-1,1,05,1.62,602.8,M,-32.8,M,,*54
$GPGGA,172022.000,3713.9145,1,08025.5219,-1,1,05,1.62,603.5,M,-32.8,M,,*51
$GPGGA,172023.000,3713.9149,1,08025.5213,-1,1,05,1.62,604.3,M,-32.8,M,,*57
$GPGGA,172024.000,3713.9153,1,08025.5208,-1,1,05,1.62,604.6,M,-32.8,M,,*54
$GPGGA,172025.000,3713.9154,1,08025.5204,-1,1,05,1.62,604.7,M,-32.8,M,,*5F
$GPGGA,172026.000,3713.9157,1,08025.5198,-1,1,05,1.62,604.8,M,-32.8,M,,*56
$GPGGA,172027.000,3713.9164,1,08025.5194,-1,1,05,1.62,604.8,M,-32.8,M,,*5B
$GPGGA,172028.000,3713.9170,1,08025.5188,-1,1,05,1.62,605.0,M,-32.8,M,,*55
$GPGGA,172029.000,3713.9176,1,08025.5183,-1,1,05,1.62,605.3,M,-32.8,M,,*5A
$GPGGA,172030.000,3713.9181,1,08025.5177,-1,1,05,1.62,605.5,M,-32.8,M,,*57
$GPGGA,172031.000,3713.9186,1,08025.5170,-1,1,05,1.62,605.9,M,-32.8,M,,*5A
$GPGGA,172032.000,3713.9191,1,08025.5163,-1,1,05,1.62,606.2,M,-32.8,M,,*55
$GPGGA,172033.000,3713.9195,1,08025.5158,-1,1,05,1.62,606.4,M,-32.8,M,,*5+1
$GPGGA,172034.000,3713.9200,1,08025.5153,-1,1,05,1.62,606.8,M,-32.8,M,,*51
$GPGGA,172035.000,3713.9203,1,08025.5147,-1,1,05,1.62,607.0,M,-32.8,M,,*5F
$GPGGA,172036.000,3713.9207,1,08025.5141,-1,1,05,1.62,607.2,M,-32.8,M,,*5C
$GPGGA,172037.000,3713.9212,1,08025.5135,-1,1,05,1.62,607.4,M,-32.8,M,,*5C
$GPGGA,172038.000,3713.9215,1,08025.5129,-1,1,05,1.62,607.5,M,-32.8,M,,*58
$GPGGA,172039.000,3713.9220,1,08025.5122,-1,1,05,1.62,607.8,M,-32.8,M,,*59
$GPGGA,172040.000,3713.9225,1,08025.5116,-1,1,05,1.62,608.1,M,-32.8,M,,*53
$GPGGA,172041.000,3713.9227,1,08025.5111,-1,1,05,1.62,608.3,M,-32.8,M,,*55
$GPGGA,172042.000,3713.9230,1,08025.5106,-1,1,05,1.62,608.6,M,-32.8,M,,*53
$GPGGA,172043.000,3713.9232,1,08025.5102,-1,1,05,1.62,608.8,M,-32.8,M,,*5A
$GPGGA,172044.000,3713.9233,1,08025.5098,-1,1,05,1.62,609.0,M,-32.8,M,,*57
$GPGGA,172045.000,3713.9235,1,08025.5094,-1,1,05,1.62,609.2,M,-32.8,M,,*5+1
$GPGGA,172046.000,3713.9237,1,08025.5091,-1,1,05,1.62,609.5,M,-32.8,M,,*5D
$GPGGA,172047.000,3713.9237,1,08025.5090,-1,1,05,1.62,609.9,M,-32.8,M,,*51
$GPGGA,172048.000,3713.9238,1,08025.5089,-1,1,05,1.62,610.1,M,-32.8,M,,*59
$GPGGA,172049.000,3713.9239,1,08025.5088,-1,1,05,1.62,610.3,M,-32.8,M,,*5A
$GPGGA,172050.000,3713.9243,1,08025.5088,-1,1,05,2.00,610.6,M,-32.8,M,,*5D
$GPGGA,172051.000,3713.9244,1,08025.5088,-1,1,05,1.62,610.6,M,-32.8,M,,*5C
$GPGGA,172052.000,3713.9249,1,08025.5089,-1,1,05,1.62,610.9,M,-32.8,M,,*5C
$GPGGA,172053.000,3713.9256,1,08025.5090,-1,1,05,1.62,611.1,M,-32.8,M,,*52
$GPGGA,172054.000,3713.9260,1,08025.5092,-1,1,05,1.62,611.2,M,-32.8,M,,*51
$GPGGA,172055.000,3713.9269,1,08025.5091,-1,1,06,1.42,612.6,M,-32.8,M,,*5C
$GPGGA,172056.000,3713.9276,1,08025.5092,-1,1,06,1.42,613.6,M,-32.8,M,,*53
$GPGGA,172057.000,3713.9283,1,08025.5096,-1,1,06,1.42,614.4,M,-32.8,M,,*59
$GPGGA,172058.000,3713.9289,1,08025.5098,-1,1,06,1.42,615.0,M,-32.8,M,,*57
$GPGGA,172059.000,3713.9293,1,08025.5103,-1,1,06,1.42,615.2,M,-32.8,M,,*5C
$GPGGA,172100.000,3713.9298,1,08025.5109,-1,1,06,1.42,615.4,M,-32.8,M,,*56
