$GPGGA,193438.000,3713.9661,1,08025.4878,-1,1,06,1.24,617.7,M,-32.8,M,,*5A,,,,,
$GPGGA,193439.000,3713.9667,1,08025.4883,-1,1,06,1.24,617.9,M,-32.8,M,,*57,,,,,
$GPGGA,193440.000,3713.9673,1,08025.4889,-1,1,06,1.24,618.1,M,-32.8,M,,*51,,,,,
$GPGGA,193441.000,3713.9678,1,08025.4894,-1,1,06,1.24,618.2,M,-32.8,M,,*54,,,,,
$GPGGA,193442.000,3713.9683,1,08025.4900,-1,1,06,1.25,618.4,M,-32.8,M,,*58,,,,,
$GPGGA,193443.000,3713.9688,1,08025.4906,-1,1,06,1.24,618.5,M,-32.8,M,,*54,,,,,
$GPGGA,193444.000,3713.9694,1,08025.4912,-1,1,06,1.25,618.7,M,-32.8,M,,*58,,,,,
$GPGGA,193445.000,3713.9699,1,08025.4917,-1,1,06,1.25,618.9,M,-32.8,M,,*5F,,,,,
$GPGGA,193446.000,3713.9705,1,08025.4922,-1,1,06,1.24,619.1,M,-32.8,M,,*56,,,,,
$GPGGA,193447.000,3713.9710,1,08025.4927,-1,1,06,1.25,619.3,M,-32.8,M,,*55,,,,,
$GPGGA,193448.000,3713.9716,1,08025.4933,-1,1,06,1.24,619.5,M,-32.8,M,,*5+1,,,,,
$GPGGA,193449.000,3713.9721,1,08025.4939,-1,1,06,1.24,619.7,M,-32.8,M,,*53,,,,,
$GPGGA,193450.000,3713.9727,1,08025.4946,-1,1,06,1.25,619.9,M,-32.8,M,,*5A,,,,,
$GPGGA,193451.000,3713.9732,1,08025.4952,-1,1,06,1.25,620.0,M,-32.8,M,,*59,,,,,
$GPGGA,193452.000,3713.9738,1,08025.4957,-1,1,06,1.25,620.2,M,-32.8,M,,*57,,,,,
$GPGGA,193453.000,3713.9744,1,08025.4962,-1,1,06,1.24,620.4,M,-32.8,M,,*5C,,,,,
$GPGGA,193454.000,3713.9750,1,08025.4967,-1,1,06,1.25,620.5,M,-32.8,M,,*5B,,,,,
$GPGGA,193455.000,3713.9755,1,08025.4971,-1,1,06,1.25,620.6,M,-32.8,M,,*5B,,,,,
$GPGGA,193456.000,3713.9760,1,08025.4975,-1,1,06,1.25,620.6,M,-32.8,M,,*5A,,,,,
$GPGGA,193457.000,3713.9766,1,08025.4979,-1,1,06,1.24,620.7,M,-32.8,M,,*51,,,,,
$GPGGA,193458.000,3713.9771,1,08025.4983,-1,1,06,1.25,620.8,M,-32.8,M,,*53,,,,,
$GPGGA,193459.000,3713.9777,1,08025.4988,-1,1,06,1.25,620.9,M,-32.8,M,,*5+1,,,,,
$GPGGA,193500.000,3713.9783,1,08025.4993,-1,1,06,1.25,621.0,M,-32.8,M,,*5A,,,,,
$GPGGA,193501.000,3713.9789,1,08025.4997,-1,1,06,1.25,621.2,M,-32.8,M,,*57,,,,,
$GPGGA,193502.000,3713.9795,1,08025.5001,-1,1,06,1.25,621.3,M,-32.8,M,,*5F,,,,,
$GPGGA,193503.000,3713.9801,1,08025.5004,-1,1,06,1.25,621.5,M,-32.8,M,,*5F,,,,,
